"Code","Year.Index","SHMI.before","SHMI.Index","HEE.region.code","HEE.region.name","Name","North","North.v.South","X","Responses","Survey.clinical.proportion","Engagement.Index","Engagement.Index.dichot","RecommendWork.Index","RecommendWork.Index.dichot","RecommendCare.Index","RecommendCare.Index.dichot","WorkStress.Index","FreedomSpeak.Index","Openness.Index"
"RM1",2018,1.0647,1.0748,"YDF37","Health Education East of England (South)","Norfolk and Norwich University Hospitals NHS Foundation Trust",0,"South",NA,3472,0.67,3.84333333333333,0.67,3.61,0.62,3.88,0.76,0.39,0,0
"RM1",2019,1.0748,1.1338,"YDF37","Health Education East of England (South)","Norfolk and Norwich University Hospitals NHS Foundation Trust",0,"South",NA,3731,0.67,3.81333333333333,0.663333333333333,3.59,0.61,3.79,0.72,0.39,0,0
"RM2",2012,0.9302,0.9913,"YDF31","Health Education North West (North)","University Hospital of South Manchester NHS Foundation Trust",1,"North",NA,281,0.71,3.85666666666667,0.653333333333333,3.66,0.62,3.99,0.79,0.37,0,0
"RM2",2013,0.9913,0.961,"YDF31","Health Education North West (North)","University Hospital of South Manchester NHS Foundation Trust",1,"North",NA,306,0.73,3.91,0.696666666666667,3.83,0.74,4,0.81,0.3,0,0
"RM2",2014,0.961,0.9997,"YDF31","Health Education North West (North)","University Hospital of South Manchester NHS Foundation Trust",1,"North",NA,287,0.67,3.87333333333333,0.69,3.77,0.71,3.97,0.79,0.31,0,0
"RM2",2015,0.9997,0.9793,"YDF31","Health Education North West (North)","University Hospital of South Manchester NHS Foundation Trust",1,"North",NA,307,0.68,3.82333333333333,0.666666666666667,3.55,0.6,3.92,0.79,0.37,0,0
"RM2",2016,0.9793,0.9551,"YDF31","Health Education North West (North)","University Hospital of South Manchester NHS Foundation Trust",1,"North",NA,435,0.69,3.90333333333333,0.69,3.62,0.64,3.96,0.78,0.32,0,0
"RM3",2012,0.8684,0.9034,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,489,0.68,4.03,0.73,3.85,0.69,4.17,0.85,0.33,0,0
"RM3",2013,0.9034,0.918,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,468,0.69,4.02,0.74,4.09,0.79,4.34,0.89,0.36,0,0
"RM3",2014,0.918,0.9855,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,417,0.69,3.99666666666667,0.723333333333333,3.83,0.7,4.29,0.88,0.34,0,0
"RM3",2015,0.9855,0.8962,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,339,0.66,3.9,0.67,3.34,0.51,3.63,0.61,0.38,0,0
"RM3",2016,0.8962,0.8992,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,3385,0.63,3.88666666666667,0.676666666666667,3.52,0.59,3.97,0.78,0.4,0,0
"RM3",2017,0.8992,0.8902,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,2872,0.63,3.84333333333333,0.663333333333333,3.54,0.6,3.93,0.76,0.4,0,0
"RM3",2018,0.8902,0.9182,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,3139,0.61,3.89666666666667,0.683333333333333,3.62,0.62,3.99,0.79,0.41,0,0
"RM3",2019,0.9182,0.9299,"YDF31","Health Education North West (North)","Salford Royal NHS Foundation Trust",1,"North",NA,4676,0.64,3.91333333333333,0.693333333333333,3.72,0.66,4.03,0.79,0.4,0,0
"RMC",2012,1.067,1.0147,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,451,0.7,3.89333333333333,0.69,3.45,0.53,3.5,0.56,0.38,0,0
"RMC",2013,1.0147,1.063,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,426,0.74,3.86,0.666666666666667,3.31,0.48,3.55,0.58,0.42,0,0
"RMC",2014,1.063,1.0675,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,376,0.72,3.96666666666667,0.716666666666667,3.56,0.56,3.67,0.63,0.34,0,0
"RMC",2015,1.0675,1.045,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,375,0.74,4.05,0.75,3.46,0.54,3.61,0.62,0.35,0,0
"RMC",2016,1.045,1.0432,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,439,0.72,3.98333333333333,0.736666666666667,3.7,0.66,3.85,0.73,0.37,0,0
"RMC",2017,1.0432,1.0523,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,524,0.62,3.94666666666667,0.703333333333333,3.58,0.62,3.75,0.67,0.35,0,0
"RMC",2018,1.0523,1.1385,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,539,0.64,4.04333333333333,0.756666666666667,3.74,0.7,3.88,0.75,0.35,0,0
"RMC",2019,1.1385,1.1646,"YDF31","Health Education North West (North)","Bolton NHS Foundation Trust",1,"North",NA,469,0.63,3.98,0.746666666666667,3.72,0.65,3.83,0.7,0.36,0,0
"RMP",2012,1.1938,1.1488,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,394,0.64,3.88333333333333,0.666666666666667,3.47,0.55,3.56,0.6,0.37,0,0
"RMP",2013,1.1488,1.118,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,374,0.64,3.89,0.683333333333333,3.51,0.54,3.48,0.54,0.36,0,0
"RMP",2014,1.118,1.1494,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,288,0.62,3.93,0.683333333333333,3.57,0.59,3.6,0.6,0.35,0,0
"RMP",2015,1.1494,1.1493,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,325,0.61,4.03333333333333,0.746666666666667,3.82,0.72,3.83,0.73,0.27,0,0
"RMP",2016,1.1493,1.0926,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,471,0.64,4.03,0.723333333333333,3.83,0.69,3.85,0.71,0.33,0,0
"RMP",2017,1.0926,1.0789,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,498,0.66,4.00666666666667,0.716666666666667,3.73,0.69,3.78,0.71,0.33,0,0
"RMP",2018,1.0789,1.2193,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,1430,0.63,3.96333333333333,0.71,3.58,0.6,3.72,0.67,0.39,0,0
"RMP",2019,1.2193,1.1442,"YDF31","Health Education North West (North)","Tameside Hospital NHS Foundation Trust",1,"North",NA,1611,0.63,3.94333333333333,0.696666666666667,3.56,0.6,3.76,0.68,0.38,0,0
"RN3",2012,1.0448,0.9789,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,510,0.77,3.93333333333333,0.706666666666667,3.45,0.55,3.62,0.64,0.31,0,0
"RN3",2013,0.9789,0.98,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,547,0.78,3.96,0.706666666666667,3.5,0.56,3.63,0.61,0.36,0,0
"RN3",2014,0.98,0.934,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,448,0.76,3.9,0.68,3.44,0.51,3.57,0.58,0.38,0,0
"RN3",2015,0.934,0.9466,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,353,0.7,4.11,0.753333333333333,4.07,0.79,4.3,0.89,0.35,0,0
"RN3",2016,0.9466,0.9368,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,554,0.71,4.01,0.736666666666667,3.51,0.57,3.68,0.68,0.33,0,0
"RN3",2017,0.9368,0.9518,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,2270,0.73,3.94333333333333,0.713333333333333,3.51,0.55,3.7,0.68,0.39,0,0
"RN3",2018,0.9518,0.8556,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,516,0.69,3.89333333333333,0.683333333333333,3.49,0.55,3.72,0.67,0.43,0,0
"RN3",2019,0.8556,0.9497,"YDF33","Health Education South West (South)","Great Western Hospitals NHS Foundation Trust",0,"South",NA,492,0.71,3.93666666666667,0.716666666666667,3.51,0.58,3.64,0.63,0.42,0,0
"RN5",2012,1.0503,1.0325,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,372,0.69,3.86,0.663333333333333,3.5,0.56,3.79,0.67,0.35,0,0
"RN5",2013,1.0325,1.035,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,1267,0.68,3.86666666666667,0.666666666666667,3.6,0.62,3.84,0.72,0.41,0,0
"RN5",2014,1.035,1.022,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2136,0.69,3.85666666666667,0.68,3.56,0.6,3.79,0.71,0.37,0,0
"RN5",2015,1.022,1.1067,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2257,0.68,3.95333333333333,0.71,3.65,0.63,3.86,0.74,0.33,0,0
"RN5",2016,1.1067,1.039,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2375,0.71,3.96,0.72,3.68,0.65,3.93,0.78,0.32,0,0
"RN5",2017,1.039,1.0289,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2321,0.69,3.96666666666667,0.72,3.66,0.64,3.88,0.77,0.35,0,0
"RN5",2018,1.0289,1.0205,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2450,0.68,3.89,0.696666666666667,3.53,0.58,3.78,0.71,0.38,0,0
"RN5",2019,1.0205,1.0081,"YDF26","Health Education Wessex (South)","Hampshire Hospitals NHS Foundation Trust",0,"South",NA,2766,0.69,3.94,0.71,3.58,0.62,3.85,0.73,0.38,0,0
"RN7",2012,1.0729,0.9525,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,335,0.72,3.87,0.673333333333333,3.66,0.65,3.76,0.7,0.31,0,0
"RN7",2013,0.9525,0.993,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,337,0.72,3.96666666666667,0.71,3.87,0.7,3.91,0.76,0.33,0,0
"RN7",2014,0.993,1.037,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,368,0.7,3.92666666666667,0.683333333333333,3.99,0.76,3.99,0.78,0.31,0,0
"RN7",2015,1.037,1.0695,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,1443,0.74,4.01333333333333,0.733333333333333,3.97,0.77,4.04,0.82,0.29,0,0
"RN7",2016,1.0695,1.0378,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,1449,0.72,3.95333333333333,0.713333333333333,3.83,0.71,3.96,0.78,0.32,0,0
"RN7",2017,1.0378,1.0808,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,1536,0.74,3.93333333333333,0.703333333333333,3.84,0.72,4.01,0.8,0.34,0,0
"RN7",2018,1.0808,1.0729,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,1438,0.73,3.89333333333333,0.69,3.73,0.68,3.83,0.74,0.39,0,0
"RN7",2019,1.0729,1.0633,"YDF29","Health Education Kent, Surrey and Sussex (South)","Dartford and Gravesham NHS Trust",0,"South",NA,1473,0.73,3.81666666666667,0.663333333333333,3.6,0.62,3.75,0.69,0.41,0,0
"RNA",2012,1.1157,1.0772,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,300,0.65,3.74666666666667,0.61,3.57,0.59,3.59,0.6,0.33,0,0
"RNA",2013,1.0772,1.076,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,400,0.77,3.78666666666667,0.64,3.57,0.62,3.73,0.67,0.39,0,0
"RNA",2014,1.076,1.038,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,342,0.73,3.93,0.693333333333333,3.7,0.67,3.83,0.72,0.35,0,0
"RNA",2015,1.038,0.998,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,369,0.75,3.99333333333333,0.746666666666667,3.75,0.67,4.28,0.89,0.32,0,0
"RNA",2016,0.998,0.9859,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,1858,0.73,3.97,0.716666666666667,3.63,0.63,3.82,0.72,0.36,0,0
"RNA",2017,0.9859,1.0435,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,1578,0.71,3.92333333333333,0.703333333333333,3.58,0.6,3.76,0.7,0.41,0,0
"RNA",2018,1.0435,1.1792,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,1650,0.71,3.88,0.683333333333333,3.34,0.5,3.49,0.56,0.43,0,0
"RNA",2019,1.1792,1.1422,"YDF32","Health Education West Midlands (North)","Dudley Group NHS Foundation Trust",1,"North",NA,2045,0.75,3.85333333333333,0.67,3.42,0.52,3.6,0.6,0.46,0,0
"RNL",2012,1.1092,1.094,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,420,0.68,3.63666666666667,0.56,2.76,0.26,2.99,0.36,0.43,0,0
"RNL",2013,1.094,0.99,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,465,0.72,3.68666666666667,0.596666666666667,2.97,0.35,3.08,0.4,0.4,0,0
"RNL",2014,0.99,0.9806,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,442,0.73,3.76666666666667,0.613333333333333,3.02,0.35,3.11,0.41,0.39,0,0
"RNL",2015,0.9806,1.0121,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,404,0.63,3.87,0.673333333333333,3.14,0.43,3.3,0.51,0.38,0,0
"RNL",2016,1.0121,0.9747,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,1696,0.65,3.85,0.666666666666667,3.15,0.41,3.32,0.49,0.38,0,0
"RNL",2017,0.9747,0.9831,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,1785,0.62,3.82666666666667,0.653333333333333,3.29,0.46,3.45,0.55,0.38,0,0
"RNL",2018,0.9831,0.9636,"YDF31","Health Education North West (North)","North Cumbria University Hospitals NHS Trust",1,"North",NA,1635,0.62,3.83,0.656666666666667,3.19,0.45,3.37,0.53,0.4,0,0
"RNQ",2012,1.077,1.0356,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,400,0.73,3.88,0.67,3.39,0.53,3.56,0.58,0.36,0,0
"RNQ",2013,1.0356,1.022,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,393,0.68,3.75,0.62,3.35,0.51,3.41,0.53,0.43,0,0
"RNQ",2014,1.022,0.9871,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,1359,0.69,3.72,0.603333333333333,3.29,0.48,3.41,0.54,0.42,0,0
"RNQ",2015,0.9871,1.0757,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,917,0.61,3.92,0.69,3.42,0.54,3.53,0.58,0.38,0,0
"RNQ",2016,1.0757,1.0403,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,1142,0.61,3.96666666666667,0.713333333333333,3.56,0.59,3.64,0.62,0.34,0,0
"RNQ",2017,1.0403,1.107,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,1375,0.61,3.88666666666667,0.676666666666667,3.38,0.5,3.45,0.55,0.38,0,0
"RNQ",2018,1.107,1.0812,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,1747,0.64,3.97666666666667,0.726666666666667,3.54,0.6,3.66,0.65,0.38,0,0
"RNQ",2019,1.0812,1.0142,"YDF26","Health Education East Midlands (North)","Kettering General Hospital NHS Foundation Trust",1,"North",NA,2062,0.63,3.94333333333333,0.706666666666667,3.6,0.61,3.65,0.64,0.4,0,0
"RNS",2012,1.0634,1.1424,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,381,0.76,3.82666666666667,0.653333333333333,3.31,0.49,3.33,0.5,0.43,0,0
"RNS",2013,1.1424,1.053,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,348,0.76,3.83666666666667,0.653333333333333,3.48,0.53,3.49,0.56,0.4,0,0
"RNS",2014,1.053,1.0126,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,387,0.77,3.87,0.666666666666667,3.3,0.48,3.35,0.52,0.42,0,0
"RNS",2015,1.0126,0.9842,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,1430,0.66,3.91333333333333,0.706666666666667,3.45,0.55,3.57,0.6,0.39,0,0
"RNS",2016,0.9842,0.9579,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,1601,0.65,3.98666666666667,0.72,3.59,0.61,3.73,0.68,0.37,0,0
"RNS",2017,0.9579,0.979,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,1742,0.63,3.93666666666667,0.71,3.66,0.62,3.76,0.69,0.4,0,0
"RNS",2018,0.979,1.0362,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,2063,0.67,3.94666666666667,0.706666666666667,3.63,0.62,3.76,0.69,0.42,0,0
"RNS",2019,1.0362,1.0051,"YDF30","Health Education East Midlands (North)","Northampton General Hospital NHS Trust",1,"North",NA,2006,0.66,3.88333333333333,0.683333333333333,3.54,0.59,3.61,0.64,0.44,0,0
"RNZ",2012,1.0181,1.0559,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,434,0.66,3.87,0.686666666666667,3.66,0.66,3.88,0.76,0.32,0,0
"RNZ",2013,1.0559,1.076,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,485,0.68,3.95,0.693333333333333,3.94,0.75,4.11,0.82,0.32,0,0
"RNZ",2014,1.076,1.0196,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,474,0.68,3.98666666666667,0.726666666666667,3.89,0.74,4.08,0.82,0.34,0,0
"RNZ",2015,1.0196,1.1184,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,952,0.57,4.06666666666667,0.77,3.95,0.73,4.17,0.85,0.29,0,0
"RNZ",2016,1.1184,1.0207,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,1057,0.6,4,0.743333333333333,3.86,0.72,4.08,0.83,0.36,0,0
"RNZ",2017,1.0207,1.0798,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,1401,0.62,3.97666666666667,0.723333333333333,3.81,0.7,4.02,0.8,0.35,0,0
"RNZ",2018,1.0798,0.9969,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,1289,0.62,3.90666666666667,0.703333333333333,3.62,0.63,3.94,0.77,0.37,0,0
"RNZ",2019,0.9969,1.028,"YDF31","Health Education Wessex (South)","Salisbury NHS Foundation Trust",0,"South",NA,1952,0.65,3.93,0.713333333333333,3.75,0.68,3.93,0.78,0.37,0,0
"RP5",2012,1.0307,1.0417,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,464,0.77,3.68333333333333,0.596666666666667,3.22,0.43,3.38,0.51,0.4,0,0
"RP5",2013,1.0417,1.1,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,1922,0.65,3.82,0.653333333333333,3.55,0.59,3.58,0.59,0.42,0,0
"RP5",2014,1.1,1.124,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,2533,0.72,3.87,0.663333333333333,3.58,0.6,3.49,0.57,0.4,0,0
"RP5",2015,1.124,1.0004,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,2650,0.71,3.92333333333333,0.703333333333333,3.58,0.6,3.67,0.64,0.38,0,0
"RP5",2016,1.0004,1.0363,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,2697,0.71,3.85666666666667,0.663333333333333,3.3,0.48,3.56,0.59,0.39,0,0
"RP5",2017,1.0363,1.0462,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,2857,0.72,3.81333333333333,0.646666666666667,3.35,0.51,3.63,0.62,0.41,0,0
"RP5",2018,1.0462,1.0465,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,3191,0.73,3.82666666666667,0.66,3.39,0.54,3.61,0.63,0.41,0,0
"RP5",2019,1.0465,1.1183,"YDF28","Health Education Yorkshire and the Humber (North)","Doncaster and Bassetlaw Hospitals NHS Foundation Trust",1,"North",NA,3645,0.74,3.91666666666667,0.7,3.59,0.61,3.75,0.68,0.39,0,0
"RPA",2012,1.1295,1.0981,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,350,0.71,3.75,0.63,3.37,0.49,3.49,0.57,0.41,0,0
"RPA",2013,1.0981,1.125,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,371,0.69,3.82666666666667,0.64,3.34,0.49,3.38,0.48,0.36,0,0
"RPA",2014,1.125,1.2434,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,323,0.71,3.88,0.666666666666667,3.27,0.44,3.36,0.46,0.36,0,0
"RPA",2015,1.2434,1.1274,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,1454,0.65,3.90333333333333,0.683333333333333,3.26,0.47,3.41,0.52,0.38,0,0
"RPA",2016,1.1274,1.0914,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,1970,0.66,3.94,0.7,3.46,0.57,3.57,0.6,0.33,0,0
"RPA",2017,1.0914,1.0271,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,1748,0.64,3.87333333333333,0.676666666666667,3.3,0.49,3.45,0.55,0.36,0,0
"RPA",2018,1.0271,1.1022,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,1598,0.65,3.80333333333333,0.643333333333333,3.02,0.38,3.27,0.47,0.43,0,0
"RPA",2019,1.1022,1.1146,"YDF29","Health Education Kent, Surrey and Sussex (South)","Medway NHS Foundation Trust",0,"South",NA,1806,0.69,3.93,0.7,3.33,0.5,3.4,0.54,0.43,0,0
"RQ6",2012,1.0488,1.0642,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,487,0.68,3.7,0.59,3.46,0.53,3.77,0.66,0.39,0,0
"RQ6",2013,1.0642,1.087,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,3036,0.65,3.76333333333333,0.63,3.63,0.63,3.8,0.71,0.37,0,0
"RQ6",2014,1.087,1.0415,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,2223,0.65,3.72666666666667,0.613333333333333,3.64,0.62,3.85,0.73,0.38,0,0
"RQ6",2015,1.0415,1.0229,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,2373,0.62,3.83666666666667,0.67,3.64,0.64,3.89,0.75,0.36,0,0
"RQ6",2016,1.0229,1.0367,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,2701,0.61,3.80666666666667,0.663333333333333,3.6,0.63,3.86,0.74,0.35,0,0
"RQ6",2017,1.0367,1.0511,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,2876,0.61,3.79,0.643333333333333,3.57,0.61,3.84,0.74,0.34,0,0
"RQ6",2018,1.0511,1.0444,"YDF31","Health Education North West (North)","Royal Liverpool and Broadgreen University Hospitals NHS Trust",1,"North",NA,2591,0.59,3.82333333333333,0.67,3.6,0.63,3.84,0.73,0.33,0,0
"RQ8",2012,1.0666,1.1109,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,247,0.77,3.87333333333333,0.646666666666667,3.35,0.48,3.48,0.58,0.29,0,0
"RQ8",2013,1.1109,1.04,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,255,0.8,3.83,0.64,3.53,0.58,3.64,0.63,0.36,0,0
"RQ8",2014,1.04,1.0236,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,240,0.73,3.98666666666667,0.706666666666667,3.66,0.63,3.88,0.75,0.31,0,0
"RQ8",2015,1.0236,1.0814,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,215,0.69,3.92666666666667,0.696666666666667,3.66,0.64,3.73,0.69,0.37,0,0
"RQ8",2016,1.0814,1.0748,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,445,0.69,4.01,0.736666666666667,3.78,0.71,3.91,0.76,0.35,0,0
"RQ8",2017,1.0748,1.0899,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,1502,0.72,3.87333333333333,0.683333333333333,3.58,0.61,3.78,0.71,0.4,0,0
"RQ8",2018,1.0899,1.1085,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,1470,0.7,3.88,0.676666666666667,3.41,0.53,3.72,0.67,0.44,0,0
"RQ8",2019,1.1085,1.1094,"YDF36","Health Education East of England (South)","Mid Essex Hospital Services NHS Trust",0,"South",NA,2349,0.71,3.88,0.673333333333333,3.54,0.58,3.71,0.67,0.42,0,0
"RQM",2012,0.8116,0.781,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,502,0.79,3.88333333333333,0.676666666666667,4.01,0.76,4.1,0.8,0.34,0,0
"RQM",2013,0.781,0.79,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,493,0.77,3.89,0.686666666666667,3.93,0.75,4.13,0.85,0.36,0,0
"RQM",2014,0.79,0.8029,"YDF26","Health Education North West London (South)","Chelsea and Westminster Hospital NHS Foundation Trust",0,"South",NA,1442,0.79,3.81,0.653333333333333,3.79,0.69,3.92,0.77,0.37,0,0
